regiao;porte;data;casos;obitos;populacao_porte;incidencia;mortalidade;casos_media7;obitos_media7;incidencia_media7;mortalidade_media7
Norte;10 a 20 mil;2020-10-03;132;0;1590778;8,29782659805453626;0,00000000000000000;2,52714285714286e+02;3,857142857142857;1,58862069826390e+01;2,42468959034061e-01
Norte;20 a 100 mil;2020-10-03;518;4;6486315;7,98604446438386084;0,06166829702226919;8,89142857142857e+02;8,000000000000000;1,37079814523787e+01;1,23336594044538e-01
Norte;Acima de 100 mil;2020-10-03;987;22;9551557;10,33339381212926789;0,23032894008798774;1,51385714285714e+03;34,285714285714285;1,58493232344961e+01;3,58954192344916e-01
Sudeste;Menor que 10 mil;2020-10-03;212;6;4034732;5,25437625101245853;0,14870876182110732;3,87857142857143e+02;10,285714285714286;9,61295924629301e+00;2,54929305979041e-01
Sudeste;10 a 20 mil;2020-10-03;297;10;5106410;5,81621922250661427;0,19583229705409474;4,54714285714286e+02;11,428571428571429;8,90477430747405e+00;2,23808339490394e-01
Sudeste;20 a 100 mil;2020-10-03;1386;37;16484633;8,40783049279895955;0,22445146337197802;1,91842857142857e+03;49,428571428571431;1,16376783846421e+01;2,99846356473762e-01
Sudeste;Acima de 100 mil;2020-10-03;6096;219;62745658;9,71541329600846559;0,34902813514203646;6,94171428571429e+03;228,000000000000000;1,10632584101904e+01;3,63371757134175e-01
Sul;Menor que 10 mil;2020-10-03;256;4;3174288;8,06480067341085594;0,12601251052204462;2,54714285714286e+02;5,428571428571429;8,02429665217163e+00;1,71016978565632e-01
Sul;10 a 20 mil;2020-10-03;202;3;3046519;6,63051830630302952;0,09847304415301529;2,83285714285714e+02;4,857142857142857;9,29866888359187e+00;1,59432547676310e-01
Sul;20 a 100 mil;2020-10-03;1240;12;8902827;13,92816012262172443;0,13478864634795218;1,19085714285714e+03;23,857142857142858;1,33761685232920e+01;2,67972665953667e-01
Sul;Acima de 100 mil;2020-10-03;2854;53;14852350;19,21581433241204095;0,35684588634121872;3,08614285714286e+03;54,142857142857146;2,07788185515616e+01;3,64540676343186e-01
Centro-Oeste;Menor que 10 mil;2020-10-04;15;4;1239413;1,21025033624788514;0,32273342299943603;1,96571428571429e+02;3,571428571428572;1,58600425016866e+01;2,88154841963782e-01
Centro-Oeste;10 a 20 mil;2020-10-04;10;3;1315431;0,76020711082527326;0,22806213324758198;1,31571428571429e+02;2,857142857142857;1,00021535581440e+01;2,17202031664364e-01
Centro-Oeste;20 a 100 mil;2020-10-04;67;14;3897639;1,71898936766591270;0,35919180816899665;6,33714285714286e+02;16,857142857142858;1,62589271534456e+01;4,32496258815731e-01
Centro-Oeste;Acima de 100 mil;2020-10-04;1373;42;9844591;13,94674496888697490;0,42663021754788999;2,64057142857143e+03;56,714285714285715;2,68225610243374e+01;5,76095906008545e-01
Nordeste;Menor que 10 mil;2020-10-04;227;2;3502724;6,48067047246657157;0,05709841825961737;3,43000000000000e+02;5,571428571428571;9,79237873152438e+00;1,59059879437506e-01
Nordeste;10 a 20 mil;2020-10-04;390;8;8152742;4,78366664859503743;0,09812649535579564;6,73428571428571e+02;14,714285714285714;8,26014819834323e+00;1,80482661100838e-01
Nordeste;20 a 100 mil;2020-10-04;936;33;21705894;4,31219280809166428;0,15203243874682149;1,81585714285714e+03;46,428571428571431;8,36573302558809e+00;2,13898452782325e-01
Nordeste;Acima de 100 mil;2020-10-04;1054;41;23710294;4,44532657418756560;0,17292067318945939;1,88057142857143e+03;61,571428571428569;7,93145554657158e+00;2,59682265312394e-01
Norte;Menor que 10 mil;2020-10-04;20;1;802330;2,49273989505565030;0,12463699475278252;1,47714285714286e+02;1,857142857142857;1,84106646534824e+01;2,31468704540882e-01
Norte;10 a 20 mil;2020-10-04;40;1;1590778;2,51449290850137475;0,06286232271253436;2,52428571428571e+02;3,571428571428572;1,58682463190069e+01;2,24508295401908e-01
Norte;20 a 100 mil;2020-10-04;114;4;6486315;1,75754646513467194;0,06166829702226919;8,69857142857143e+02;8,142857142857142;1,34106521631642e+01;1,25539033223905e-01
Norte;Acima de 100 mil;2020-10-04;309;12;9551557;3,23507465850855525;0,12563396732072060;1,44614285714286e+03;34,714285714285715;1,51403887046149e+01;3,63441119749227e-01
Sudeste;Menor que 10 mil;2020-10-04;1;1;4034732;0,02478479363685122;0,02478479363685122;3,83428571428571e+02;9,714285714285714;9,50319801732981e+00;2,40766566757983e-01
Sudeste;10 a 20 mil;2020-10-04;24;0;5106410;0,46999751292982739;0,00000000000000000;4,49428571428571e+02;11,000000000000000;8,80126295045974e+00;2,15415526759504e-01
Sudeste;20 a 100 mil;2020-10-04;80;5;16484633;0,48530046134481730;0,03033127883405108;1,89457142857143e+03;48,428571428571431;1,14929548542053e+01;2,93780100706952e-01
Sudeste;Acima de 100 mil;2020-10-04;571;22;62745658;0,91002312861234158;0,03506218709189407;6,49914285714286e+03;221,428571428571416;1,03579164906404e+01;3,52898636314518e-01
Sul;Menor que 10 mil;2020-10-04;102;2;3174288;3,21331901831213784;0,06300625526102231;2,51142857142857e+02;5,571428571428571;7,91178548206266e+00;1,75517425369991e-01
Sul;10 a 20 mil;2020-10-04;139;2;3046519;4,56258437908970826;0,06564869610201020;2,81714285714286e+02;4,571428571428571;9,24708776522601e+00;1,50054162518880e-01
Sul;20 a 100 mil;2020-10-04;388;7;8902827;4,35816623191711994;0,07862671036963877;1,19614285714286e+03;23,000000000000000;1,34355397127548e+01;2,58344905500242e-01
Sul;Acima de 100 mil;2020-10-04;833;19;14852350;5,60854006268368277;0,12792588378270106;3,00742857142857e+03;54,142857142857146;2,02488398901761e+01;3,64540676343186e-01
Centro-Oeste;Menor que 10 mil;2020-10-05;272;4;1239413;21,94587276396164910;0,32273342299943603;1,90142857142857e+02;3,714285714285714;1,53413637861518e+01;2,99681035642334e-01
Centro-Oeste;10 a 20 mil;2020-10-05;159;6;1315431;12,08729306212184440;0,45612426649516397;1,06000000000000e+02;3,142857142857143;8,05819537474790e+00;2,38922234830800e-01
Centro-Oeste;20 a 100 mil;2020-10-05;854;21;3897639;21,91070029830879662;0,53878771225349498;5,96714285714286e+02;18,000000000000000;1,53096345175704e+01;4,61818039074424e-01
Centro-Oeste;Acima de 100 mil;2020-10-05;2450;60;9844591;24,88676269029358323;0,60947173935412857;2,35442857142857e+03;55,285714285714285;2,39159612768938e+01;5,61584674119161e-01
Nordeste;Menor que 10 mil;2020-10-05;279;2;3502724;7,96522934721662335;0,05709841825961737;3,52000000000000e+02;5,142857142857143;1,00493216136927e+01;1,46824504096159e-01
Nordeste;10 a 20 mil;2020-10-05;1406;11;8152742;17,24573155878108111;0,13492393111421899;8,14571428571429e+02;13,428571428571429;9,99137993783476e+00;1,64712331490086e-01
Nordeste;20 a 100 mil;2020-10-05;4971;40;21705894;22,90161372758938185;0,18428174393554120;2,37171428571429e+03;43,857142857142854;1,09265911172066e+01;2,02051769243611e-01
Nordeste;Acima de 100 mil;2020-10-05;5973;45;23710294;25,19158977952782763;0,18979098276891884;2,60442857142857e+03;61,000000000000000;1,09843790693973e+01;2,57272221086757e-01
Norte;Menor que 10 mil;2020-10-05;24;1;802330;2,99128787406678054;0,12463699475278252;1,49714285714286e+02;2,000000000000000;1,86599386429880e+01;2,49273989505565e-01
Norte;10 a 20 mil;2020-10-05;126;1;1590778;7,92065266177933047;0,06286232271253436;2,48428571428571e+02;3,571428571428572;1,56167970281568e+01;2,24508295401908e-01
Norte;20 a 100 mil;2020-10-05;508;9;6486315;7,83187372182818731;0,13875366830010569;8,38714285714286e+02;8,285714285714286;1,29305204220622e+01;1,27741472403272e-01
Norte;Acima de 100 mil;2020-10-05;726;15;9551557;7,60085502290359560;0,15704245915090073;1,39771428571429e+03;34,714285714285715;1,46333659079277e+01;3,63441119749227e-01
Sudeste;Menor que 10 mil;2020-10-05;496;13;4034732;12,29325764387820641;0,32220231727906590;3,78571428571429e+02;9,142857142857142;9,38281473395082e+00;2,26603827536925e-01
Sudeste;10 a 20 mil;2020-10-05;522;20;5106410;10,22244590622374538;0,39166459410818949;4,49857142857143e+02;11,714285714285714;8,80965576319064e+00;2,29403547977654e-01
Sudeste;20 a 100 mil;2020-10-05;1656;43;16484633;10,04571954983771853;0,26084899797283934;1,83014285714286e+03;48,000000000000000;1,11021146612294e+01;2,91180276806890e-01
Sudeste;Acima de 100 mil;2020-10-05;5986;102;62745658;9,54010236054899607;0,16256104924423614;6,63428571428571e+03;213,857142857142861;1,05732984970621e+01;3,40831779717957e-01
Sul;Menor que 10 mil;2020-10-05;129;5;3174288;4,06390346433593930;0,15751563815255579;2,56571428571429e+02;5,857142857142857;8,08280246062829e+00;1,84518318978708e-01
Sul;10 a 20 mil;2020-10-05;115;9;3046519;3,77480002586558605;0,29541913245904589;2,84571428571429e+02;5,428571428571429;9,34087161680031e+00;1,78189317991171e-01
Sul;20 a 100 mil;2020-10-05;428;23;8902827;4,80746171974362735;0,25834490550024164;1,18328571428571e+03;23,714285714285715;1,32911233059534e+01;2,66368039211429e-01
Sul;Acima de 100 mil;2020-10-05;1255;48;14852350;8,44984127090999060;0,32318118008261321;3,06357142857143e+03;56,000000000000000;2,06268464490227e+01;3,77044710096382e-01
Centro-Oeste;Menor que 10 mil;2020-10-06;292;10;1239413;23,55953987895883017;0,80683355749859009;1,92000000000000e+02;4,428571428571429;1,54912043039729e+01;3,57312004035090e-01
Centro-Oeste;10 a 20 mil;2020-10-06;195;5;1315431;14,82403866109282831;0,38010355541263663;1,13428571428571e+02;3,714285714285714;8,62292065707524e+00;2,82362641163673e-01
Centro-Oeste;20 a 100 mil;2020-10-06;671;19;3897639;17,21555023438548204;0,48747459680078120;5,48571428571429e+02;16,857142857142858;1,40744545241729e+01;4,32496258815731e-01
Centro-Oeste;Acima de 100 mil;2020-10-06;3327;55;9844591;33,79520794718642662;0,55868242774128452;2,41128571428571e+03;53,571428571428569;2,44935083060913e+01;5,44171195851901e-01
Nordeste;Menor que 10 mil;2020-10-06;475;8;3502724;13,56087433665912556;0,22839367303846950;3,56142857142857e+02;5,142857142857143;1,01675969086590e+01;1,46824504096159e-01
Nordeste;10 a 20 mil;2020-10-06;922;15;8152742;11,30907858975544755;0,18398717879211682;8,33714285714286e+02;12,714285714285714;1,02261826231504e+01;1,55951037261889e-01
Nordeste;20 a 100 mil;2020-10-06;2856;49;21705894;13,15771651699764178;0,22574513632103796;2,46342857142857e+03;44,428571428571431;1,13491228300874e+01;2,04684365585548e-01
Nordeste;Acima de 100 mil;2020-10-06;2329;49;23710294;9,82273775264026661;0,20666129234837829;2,61728571428571e+03;57,571428571428569;1,10386050644742e+01;2,42811955732934e-01
Norte;Menor que 10 mil;2020-10-06;139;2;802330;17,32454227063676910;0,24927398950556504;1,13000000000000e+02;1,857142857142857;1,40839804070644e+01;2,31468704540882e-01
Norte;10 a 20 mil;2020-10-06;267;8;1590778;16,78424016424667542;0,50289858170027490;2,26142857142857e+02;3,714285714285714;1,42158652648488e+01;2,33488627217985e-01
Norte;20 a 100 mil;2020-10-06;929;15;6486315;14,32246198342201993;0,23125611383350947;7,73571428571429e+02;7,714285714285714;1,19262081562710e+01;1,18931715685805e-01
Norte;Acima de 100 mil;2020-10-06;1752;20;9551557;18,34255922882520551;0,20938994553453433;1,32285714285714e+03;34,142857142857146;1,38496492546413e+01;3,57458549876812e-01
Sudeste;Menor que 10 mil;2020-10-06;296;14;4034732;7,33629891650796129;0,34698711091591711;3,51285714285714e+02;10,285714285714286;8,70654393614531e+00;2,54929305979041e-01
Sudeste;10 a 20 mil;2020-10-06;387;20;5106410;7,57870989599346689;0,39166459410818949;4,19285714285714e+02;13,000000000000000;8,21096845505383e+00;2,54581986170323e-01
Sudeste;20 a 100 mil;2020-10-06;1832;89;16484633;11,11338056479631753;0,53989676324610925;1,74742857142857e+03;50,000000000000000;1,06003486485175e+01;3,03312788340511e-01
Sudeste;Acima de 100 mil;2020-10-06;6972;334;62745658;11,11152583657661275;0,53230774948602821;6,53985714285714e+03;218,428571428571416;1,04228043044144e+01;3,48117428983805e-01
Sul;Menor que 10 mil;2020-10-06;361;6;3174288;11,37262907461452777;0,18901876578306695;2,53571428571429e+02;6,142857142857143;7,98829307773676e+00;1,93519212587426e-01
Sul;10 a 20 mil;2020-10-06;321;7;3046519;10,53661572437263594;0,22977043635703567;2,73285714285714e+02;6,000000000000000;8,97042540308182e+00;1,96946088306031e-01
Sul;20 a 100 mil;2020-10-06;1385;20;8902827;15,55685626599281335;0,22464774391325362;1,14771428571429e+03;20,571428571428573;1,28915712471363e+01;2,31066250882204e-01
Sul;Acima de 100 mil;2020-10-06;2606;72;14852350;17,54604490198520850;0,48477177012391981;3,06442857142857e+03;53,428571428571431;2,06326175415242e+01;3,59731432591956e-01
Centro-Oeste;Menor que 10 mil;2020-10-07;291;3;1239413;23,47885652320897165;0,24205006724957701;1,92000000000000e+02;4,714285714285714;1,54912043039729e+01;3,80364391392192e-01
Centro-Oeste;10 a 20 mil;2020-10-07;166;5;1315431;12,61943803969953493;0,38010355541263663;1,18285714285714e+02;3,428571428571428;8,99216411090466e+00;2,60642437997236e-01
Centro-Oeste;20 a 100 mil;2020-10-07;560;9;3897639;14,36767232675986605;0,23090901953721216;4,79857142857143e+02;15,285714285714286;1,23114824861190e+01;3,92178810960027e-01
Centro-Oeste;Acima de 100 mil;2020-10-07;2492;83;9844591;25,31339290784147522;0,84310257277321121;2,29785714285714e+03;56,428571428571431;2,33413164940742e+01;5,73193659630668e-01
Nordeste;Menor que 10 mil;2020-10-07;451;5;3502724;12,87569331754371760;0,14274604564904342;3,46428571428571e+02;5,285714285714286;9,89026173425515e+00;1,50902962543274e-01
Nordeste;10 a 20 mil;2020-10-07;1121;17;8152742;13,74997516173086254;0,20851880263106573;8,44142857142857e+02;13,142857142857142;1,03540975188821e+01;1,61207813798807e-01
Nordeste;20 a 100 mil;2020-10-07;2945;37;21705894;13,56774339725422074;0,17046061314037561;2,49314285714286e+03;40,857142857142854;1,14860178398681e+01;1,88230638448446e-01
Nordeste;Acima de 100 mil;2020-10-07;2531;57;23710294;10,67468838640296980;0,24040191150729720;2,61757142857143e+03;55,714285714285715;1,10398100865870e+01;2,34979311999614e-01
Norte;Menor que 10 mil;2020-10-07;197;2;802330;24,55348796629815666;0,24927398950556504;1,09142857142857e+02;1,857142857142857;1,36032377130180e+01;2,31468704540882e-01
Norte;10 a 20 mil;2020-10-07;331;1;1590778;20,80742881784887643;0,06286232271253436;2,12714285714286e+02;3,000000000000000;1,33717140741377e+01;1,88586968137603e-01
Norte;20 a 100 mil;2020-10-07;753;9;6486315;11,60905691444217602;0,13875366830010569;6,81571428571429e+02;6,857142857142857;1,05078373247588e+01;1,05717080609604e-01
Norte;Acima de 100 mil;2020-10-07;1467;16;9551557;15,35875250495809219;0,16751195642762745;1,23800000000000e+03;33,571428571428569;1,29612376285877e+01;3,51475980004397e-01
Sudeste;Menor que 10 mil;2020-10-07;500;13;4034732;12,39239681842560969;0,32220231727906590;3,45714285714286e+02;9,428571428571429;8,56845722873999e+00;2,33685197147454e-01
Sudeste;10 a 20 mil;2020-10-07;587;21;5106410;11,49535583707536190;0,41124782381359898;4,22000000000000e+02;13,428571428571429;8,26412293568280e+00;2,62974798901213e-01
Sudeste;20 a 100 mil;2020-10-07;1891;53;16484633;11,47128965503812026;0,32151155564094147;1,67228571428571e+03;47,142857142857146;1,01445128580401e+01;2,85980629006767e-01
Sudeste;Acima de 100 mil;2020-10-07;5133;175;62745658;8,18064574284964863;0,27890376095824831;6,22800000000000e+03;196,571428571428584;9,92578641855983e+00;3,13282918431469e-01
Sul;Menor que 10 mil;2020-10-07;332;4;3174288;10,45903837332970454;0,12601251052204462;2,56142857142857e+02;5,428571428571429;8,06930112021521e+00;1,71016978565632e-01
Sul;10 a 20 mil;2020-10-07;291;4;3046519;9,55188528284248406;0,13129739220402040;2,58000000000000e+02;5,000000000000000;8,46868179715932e+00;1,64121740255025e-01
Sul;20 a 100 mil;2020-10-07;1443;30;8902827;16,20833472334124892;0,33697161586988045;1,12814285714286e+03;20,285714285714285;1,26717373834497e+01;2,27856997397729e-01
Sul;Acima de 100 mil;2020-10-07;3142;46;14852350;21,15490141290772286;0,30971529757917099;3,10628571428571e+03;48,571428571428569;2,09144392253463e+01;3,27028575083597e-01
Centro-Oeste;Menor que 10 mil;2020-10-08;249;3;1239413;20,09015558171489246;0,24205006724957701;1,90428571428571e+02;4,428571428571429;1,53644161735089e+01;3,57312004035090e-01
Centro-Oeste;10 a 20 mil;2020-10-08;140;3;1315431;10,64289955155382472;0,22806213324758198;1,17142857142857e+02;3,714285714285714;8,90528329823892e+00;2,82362641163673e-01
Centro-Oeste;20 a 100 mil;2020-10-08;476;16;3897639;12,21252147774588614;0,41050492362171048;4,70714285714286e+02;15,857142857142858;1,20769082440494e+01;4,06839701089374e-01
Centro-Oeste;Acima de 100 mil;2020-10-08;2016;58;9844591;20,47825044229871949;0,58915601470899093;2,19171428571429e+03;53,000000000000000;2,22631319646930e+01;5,38366703096147e-01
Nordeste;Menor que 10 mil;2020-10-08;338;7;3502724;9,64963268587533562;0,19984446390866081;3,30857142857143e+02;5,571428571428571;9,44570976351956e+00;1,59059879437506e-01
Nordeste;10 a 20 mil;2020-10-08;831;8;8152742;10,19288970508327097;0,09812649535579564;8,39714285714286e+02;11,857142857142858;1,02997774946673e+01;1,45437484188054e-01
Nordeste;20 a 100 mil;2020-10-08;2368;40;21705894;10,90947924098403909;0,18428174393554120;2,52157142857143e+03;37,857142857142854;1,16169895078794e+01;1,74409507653280e-01
Nordeste;Acima de 100 mil;2020-10-08;2054;45;23710294;8,66290396905242943;0,18979098276891884;2,50971428571429e+03;49,571428571428569;1,05849142389980e+01;2,09071336574015e-01
Norte;Menor que 10 mil;2020-10-08;126;3;802330;15,70426133885059805;0,37391098425834757;1,02142857142857e+02;1,714285714285714;1,27307787497485e+01;2,13663419576199e-01
Norte;10 a 20 mil;2020-10-08;339;4;1590778;21,31032739954915201;0,25144929085013745;2,03571428571429e+02;2,571428571428572;1,27969728379088e+01;1,61645972689374e-01
Norte;20 a 100 mil;2020-10-08;688;12;6486315;10,60694708783030116;0,18500489106680759;6,31428571428571e+02;8,142857142857142;9,73478117280107e+00;1,25539033223905e-01
Norte;Acima de 100 mil;2020-10-08;1249;19;9551557;13,07640209863166803;0,19892044825780761;1,17185714285714e+03;17,000000000000000;1,22687551658556e+01;1,77981453704354e-01
Sudeste;Menor que 10 mil;2020-10-08;629;13;4034732;15,58963519757941718;0,32220231727906590;3,64714285714286e+02;9,714285714285714;9,03936830784017e+00;2,40766566757983e-01
Sudeste;10 a 20 mil;2020-10-08;759;26;5106410;14,86367134640579124;0,50916397234064636;4,42000000000000e+02;15,428571428571429;8,65578752979099e+00;3,02141258312032e-01
Sudeste;20 a 100 mil;2020-10-08;3518;102;16484633;21,34108778763834025;0,61875808821464207;1,82185714285714e+03;54,571428571428569;1,10518513991615e+01;3,31044243274500e-01
Sudeste;Acima de 100 mil;2020-10-08;12104;490;62745658;19,29057784364935557;0,78093053068309526;6,77857142857143e+03;228,285714285714278;1,08032518020154e+01;3,63827110213290e-01
Sul;Menor que 10 mil;2020-10-08;257;3;3174288;8,09630380104136727;0,09450938289153347;2,48857142857143e+02;4,285714285714286;7,83977833319292e+00;1,35013404130762e-01
Sul;10 a 20 mil;2020-10-08;316;4;3046519;10,37249398411761092;0,13129739220402040;2,51285714285714e+02;4,714285714285714;8,24828974595971e+00;1,54743355097595e-01
Sul;20 a 100 mil;2020-10-08;1227;19;8902827;13,78213908907810925;0,21341535671759093;1,09014285714286e+03;19,571428571428573;1,22449066700146e+01;2,19833863686541e-01
Sul;Acima de 100 mil;2020-10-08;2069;28;14852350;13,93045544981097272;0,18852235504819104;2,32342857142857e+03;44,142857142857146;1,56435080739989e+01;2,97211263825975e-01
Centro-Oeste;Menor que 10 mil;2020-10-09;224;6;1239413;18,07307168796841879;0,48410013449915401;1,92000000000000e+02;4,285714285714286;1,54912043039729e+01;3,45785810356539e-01
Centro-Oeste;10 a 20 mil;2020-10-09;128;2;1315431;9,73065101856349735;0,15204142216505465;1,15000000000000e+02;3,428571428571428;8,74238177449064e+00;2,60642437997237e-01
Centro-Oeste;20 a 100 mil;2020-10-09;661;9;3897639;16,95898465712191339;0,23090901953721216;4,79285714285714e+02;13,285714285714286;1,22968215959896e+01;3,40865695507313e-01
Centro-Oeste;Acima de 100 mil;2020-10-09;1756;47;9844591;17,83720623843083075;0,47741952916073405;2,06328571428571e+03;53,142857142857146;2,09585722178373e+01;5,39817826285085e-01
Nordeste;Menor que 10 mil;2020-10-09;335;5;3502724;9,56398505848591007;0,14274604564904342;3,27714285714286e+02;4,857142857142857;9,35598367768302e+00;1,38667587201928e-01
Nordeste;10 a 20 mil;2020-10-09;617;6;8152742;7,56800595431573786;0,07359487151684672;8,21571428571429e+02;10,285714285714286;1,00772406212711e+01;1,26162636886023e-01
Nordeste;20 a 100 mil;2020-10-09;1707;33;21705894;7,86422342244922046;0,15203243874682149;2,47671428571429e+03;38,714285714285715;1,14103306950374e+01;1,78358402166185e-01
Nordeste;Acima de 100 mil;2020-10-09;2308;37;23710294;9,73416862734810451;0,15605036360999994;2,54071428571429e+03;46,285714285714285;1,07156591382388e+01;1,95213582276602e-01
Norte;Menor que 10 mil;2020-10-09;168;3;802330;20,93901511846746288;0,37391098425834757;1,03428571428571e+02;1,857142857142857;1,28910263144306e+01;2,31468704540882e-01
Norte;10 a 20 mil;2020-10-09;237;4;1590778;14,89837048287064647;0,25144929085013745;2,10285714285714e+02;2,714285714285714;1,32190484332644e+01;1,70626304505450e-01
Norte;20 a 100 mil;2020-10-09;605;7;6486315;9,32732992461821553;0,10791951978897109;5,87857142857143e+02;8,571428571428571;9,06303722309420e+00;1,32146350762005e-01
Norte;Acima de 100 mil;2020-10-09;1402;18;9551557;14,67823518197085519;0,18845095098108089;1,12742857142857e+03;17,428571428571427;1,18036103582753e+01;1,82468381108666e-01
Sudeste;Menor que 10 mil;2020-10-09;458;21;4034732;11,35143548567785921;0,52048066637387569;3,70285714285714e+02;11,571428571428571;9,17745501524548e+00;2,86795469226421e-01
Sudeste;10 a 20 mil;2020-10-09;554;14;5106410;10,84910925679684901;0,27416521587573267;4,47142857142857e+02;15,857142857142858;8,75650128256166e+00;3,10534071042922e-01
Sudeste;20 a 100 mil;2020-10-09;2298;66;16484633;13,94025575212987711;0,40037288060947429;1,80871428571429e+03;56,428571428571431;1,09721234662263e+01;3,42310146841434e-01
Sudeste;Acima de 100 mil;2020-10-09;8216;300;62745658;13,09413314304553211;0,47812073307128278;6,43971428571429e+03;234,571428571428584;1,02632030501844e+01;3,73844877953832e-01
Sul;Menor que 10 mil;2020-10-09;290;5;3174288;9,13590701284823581;0,15751563815255579;2,46714285714286e+02;4,142857142857143;7,77227163112754e+00;1,30512957326403e-01
Sul;10 a 20 mil;2020-10-09;387;3;3046519;12,70302269573897291;0,09847304415301529;2,53000000000000e+02;4,571428571428571;8,30456005690429e+00;1,50054162518880e-01
Sul;20 a 100 mil;2020-10-09;1634;3;8902827;18,35372067771282190;0,03369716158698804;1,10642857142857e+03;16,285714285714285;1,24278341186296e+01;1,82927448615078e-01
Sul;Acima de 100 mil;2020-10-09;2812;46;14852350;18,93303079983975579;0,30971529757917099;2,22442857142857e+03;44,571428571428569;1,49769468900785e+01;3,00096810076712e-01
Centro-Oeste;Menor que 10 mil;2020-10-10;27;2;1239413;2,17845060524619294;0,16136671149971801;1,95714285714286e+02;4,571428571428571;1,57908853396153e+01;3,68838197713641e-01
Centro-Oeste;10 a 20 mil;2020-10-10;9;1;1315431;0,68418639974274587;0,07602071108252732;1,15285714285714e+02;3,571428571428572;8,76410197765708e+00;2,71502539580455e-01
Centro-Oeste;20 a 100 mil;2020-10-10;26;7;3897639;0,66707050088527953;0,17959590408449833;4,73571428571429e+02;13,571428571428571;1,21502126946962e+01;3,48196140571987e-01
Centro-Oeste;Acima de 100 mil;2020-10-10;1014;41;9844591;10,30007239508477213;0,41647235522532117;2,06114285714286e+03;55,142857142857146;2,09368053700033e+01;5,60133550930223e-01
Nordeste;Menor que 10 mil;2020-10-10;231;5;3502724;6,59486730898580653;0,14274604564904342;3,33714285714286e+02;4,857142857142857;9,52727893246187e+00;1,38667587201928e-01
Nordeste;10 a 20 mil;2020-10-10;658;10;8152742;8,07090424301419063;0,12265811919474454;8,49285714285714e+02;10,714285714285714;1,04171788373251e+01;1,31419413422941e-01
Nordeste;20 a 100 mil;2020-10-10;1995;30;21705894;9,19105197878511682;0,13821130795165590;2,53971428571429e+03;37,428571428571431;1,17005744417359e+01;1,72435060396828e-01
Nordeste;Acima de 100 mil;2020-10-10;2035;38;23710294;8,58276999854999723;0,16026794100486480;2,61200000000000e+03;44,571428571428569;1,10163121553870e+01;1,87983449599691e-01
Norte;Menor que 10 mil;2020-10-10;14;0;802330;1,74491792653895539;0,00000000000000000;9,82857142857143e+01;1,714285714285714;1,22500360557021e+01;2,13663419576199e-01
Norte;10 a 20 mil;2020-10-10;163;0;1590778;10,24655860214310188;0,00000000000000000;2,14714285714286e+02;2,714285714285714;1,34974387195627e+01;1,70626304505450e-01
Norte;20 a 100 mil;2020-10-10;387;7;6486315;5,96640773690454473;0,10791951978897109;5,69142857142857e+02;9,000000000000000;8,77451769059716e+00;1,38753668300106e-01
Norte;Acima de 100 mil;2020-10-10;953;20;9551557;9,97743090472055982;0,20938994553453433;1,12257142857143e+03;17,142857142857142;1,17527585143598e+01;1,79477096172458e-01
Sudeste;Menor que 10 mil;2020-10-10;229;8;4034732;5,67571774283892960;0,19827834909480976;3,72714285714286e+02;11,857142857142858;9,23764665693498e+00;2,93876838836950e-01
Sudeste;10 a 20 mil;2020-10-10;296;9;5106410;5,79663599280120501;0,17624906734868528;4,47000000000000e+02;15,714285714285714;8,75370367831804e+00;3,07736466799292e-01
Sudeste;20 a 100 mil;2020-10-10;1242;38;16484633;7,53428966237828934;0,23051771913878824;1,78814285714286e+03;56,571428571428569;1,08473319190234e+01;3,43176754808121e-01
Sudeste;Acima de 100 mil;2020-10-10;6542;167;62745658;10,42621945250777316;0,26615387474301411;6,50342857142857e+03;227,142857142857139;1,03647467868272e+01;3,62005697896828e-01
Sul;Menor que 10 mil;2020-10-10;277;7;3174288;8,72636635365159030;0,22052189341357811;2,49714285714286e+02;4,571428571428571;7,86678101401907e+00;1,44014297739480e-01
Sul;10 a 20 mil;2020-10-10;302;6;3046519;9,91295311140353874;0,19694608830603058;2,67285714285714e+02;5,000000000000000;8,77347931477579e+00;1,64121740255025e-01
Sul;20 a 100 mil;2020-10-10;1272;22;8902827;14,28759651288292964;0,24711251830457898;1,11100000000000e+03;17,714285714285715;1,24791821743812e+01;1,98973716037453e-01
Sul;Acima de 100 mil;2020-10-10;2669;31;14852350;17,97022020084363803;0,20872117880335436;2,19800000000000e+03;41,428571428571431;1,47990048712830e+01;2,78936137571303e-01
Centro-Oeste;Menor que 10 mil;2020-10-11;13;0;1239413;1,04888362474816699;0,00000000000000000;1,95428571428571e+02;4,000000000000000;1,57678329522582e+01;3,22733422999436e-01
Centro-Oeste;10 a 20 mil;2020-10-11;23;1;1315431;1,74847635489812836;0,07602071108252732;1,17142857142857e+02;3,285714285714286;8,90528329823892e+00;2,49782336414018e-01
Centro-Oeste;20 a 100 mil;2020-10-11;73;3;3897639;1,87292871402405403;0,07696967317907072;4,74428571428571e+02;12,000000000000000;1,21722040298902e+01;3,07878692716283e-01
Centro-Oeste;Acima de 100 mil;2020-10-11;703;25;9844591;7,14097721276587283;0,25394655806422023;1,96542857142857e+03;52,714285714285715;1,99645528334145e+01;5,35464456718270e-01
